hitClass,exitSpeed,launchAngle,direction,distance,playingLevel
2,37.63394,5.87798071,-3.20554829,28.6559162,2
1,23.3949738,-14.5672722,9.209942,2.35210681,0
5,21.53506,45.51042,-18.0048332,40.0622444,0
2,0,0,0,0,2
4,28.1741371,21.6466846,9.175337,51.53957,0
4,37.7578278,16.14372,37.40302,54.6081429,1
2,0,0,0,0,3
2,0,0,0,0,0
5,33.4005,31.6538849,-6.693489,81.22656,1
5,23.89454,29.08828,-12.6639128,48.5994225,0
3,33.78039,12.5206757,9.730951,51.8505363,1
3,39.21898,8.06081,5.4663043,42.6080055,2
5,27.602602,29.5367222,3.40113759,61.6062279,0
3,25.208004,9.91725349,-8.274574,26.39135,1
4,41.3370247,16.09309,11.8789415,82.2062149,2
2,0,0,0,0,1
5,18.1745911,41.51689,18.7727089,0.4733861,2
1,19.4233055,-20.341032,-5.86683369,0.888438046,0
1,41.7253036,-2.97734761,11.4811363,7.756859,1
1,33.37489,-13.5468168,21.6225739,2.96891642,0
4,43.3948975,22.86592,25.50898,112.749596,2
1,17.8771935,-17.6582012,1.23145115,1.57215619,3
5,22.2408066,28.3260136,-19.4115067,42.67309,0
2,0,0,0,0,1
5,31.7723846,27.1832085,19.3386059,65.17363,2
5,16.9785023,43.13416,-50.92414,27.1789684,1
2,38.02926,1.53945935,-1.39043736,15.7911482,1
5,27.8110046,29.2171612,-1.19925809,60.9347076,0
2,0,0,0,0,3
2,0,0,0,0,1
5,31.7961464,33.3578,-76.4062653,76.46962,2
5,26.7557545,30.8192635,-15.7868328,56.9346962,0
3,29.7545986,8.982814,-9.494603,31.7010021,1
3,24.5025272,9.407524,-7.57366276,20.7657013,0
5,27.1360035,45.21106,-26.1706219,57.350563,1
4,33.6849174,17.9381733,3.26301265,65.2271347,1
2,43.115242,3.77409959,35.9933052,18.655365,2
3,40.361866,9.008348,-2.0794692,63.85501,1
2,0,0,0,0,1
4,43.74829,20.97792,-18.6331539,105.85804,2
1,35.9870758,-16.4937725,30.9133186,2.378781,2
1,29.3309364,-3.36135149,8.915372,7.337895,0
3,43.0358353,8.148327,22.3241444,42.1136932,2
4,36.31999969,23.30999947,-8.300000191,71.05999756,1
5,34.84565,27.3287621,11.8024168,85.3054352,0
1,34.6976738,-7.176414,18.5016327,4.24359655,3
3,38.1983223,7.462771,-23.4150772,32.55149,1
4,32.4108,19.82855,-3.387062,60.8289757,1
2,0,0,0,0,2
5,26.2871857,26.8842621,-21.4131832,55.06566,1
2,36.1336479,0.024459805,23.2358112,18.1823959,1
3,20.5788136,11.5010386,18.2897186,20.6517754,0
2,0,0,0,0,3
5,26.2862549,27.1319313,0.402618825,52.92415,0
3,39.268528,12.7452755,7.739396,73.88981,1
2,0,0,0,0,0
4,40.896946,18.429287,2.897147,91.68588,2
2,0,0,0,0,2
5,21.979229,32.8567543,-41.40463,42.9512177,0
2,0,0,0,0,2
1,36.8255234,-2.03483057,21.9887314,7.45543528,1
2,25.6850758,3.547541,19.69684,11.0477924,0
2,0,0,0,0,0
4,26.7162724,18.3212452,-13.2773151,42.45237,1
1,38.3443565,-7.4178524,14.9705429,5.05976725,2
1,31.27962,-7.8205843,31.743906,5.288155,1
5,33.5086136,41.3230438,13.1728325,80.9191,2
2,0,0,0,0,1
2,0,0,0,0,1
3,37.3626823,9.447922,3.34104967,47.9179726,2
2,38.5830345,2.41064787,25.646822,17.483778,2
1,37.375103,-2.598533,11.4044962,10.5436468,2
2,0,0,0,0,0
5,31.9800358,45.0408478,-14.3392668,76.66731,2
5,36.9360542,38.2035828,16.11196,93.15336,2
1,36.2014961,-3.11614037,17.6156235,8.601314,2
2,45.74734,5.06193352,-0.7386374,47.5586739,3
2,0,0,0,0,2
5,34.0681534,35.25885,-6.095651,81.79053,1
2,0,0,0,0,0
4,19.91883,18.26091,19.1398315,26.63867,0
3,29.5921841,12.3397131,-2.64065385,40.1339569,0
4,36.74889,21.1465759,-16.3932114,81.22245,3
1,41.3195038,-4.11204958,28.8477173,6.05099249,2
2,0,0,0,0,1
2,35.59999847,0.430000007,24.82999992,12.11999989,1
5,22.48354,26.94145,8.771271,36.5436821,0
2,0,0,0,0,2
5,27.28494,29.6214123,-19.8589439,60.51101,2
2,0,0,0,0,2
2,0,0,0,0,0
4,43.6923828,20.1947365,7.705622,95.2767639,2
3,40.7412872,6.80466938,22.6261711,29.9664745,0
1,38.6153679,-18.7229538,30.0591583,1.18419373,2
5,31.3168774,25.87305,6.716645,73.17725,2
5,37.405056,28.1114235,-7.64675236,74.383316,3
2,26.427063,3.55092835,-2.67627931,13.1721516,3
1,31.829361,-5.89166927,-20.8736134,5.03966236,1
3,20.5758781,9.301024,2.82846379,16.10232,0
4,37.51399,21.8082733,-4.387778,85.25758,1
2,0,0,0,0,1
4,41.4438438,19.1915913,11.58337,103.352966,1
3,39.762764,11.2467709,4.45191956,56.2748528,0
2,0,0,0,0,3
5,36.1945343,28.8446178,5.13419676,96.70201,2
4,27.95544,16.7290459,8.549625,41.5191574,0
1,39.908432,-13.123704,33.07951,2.69882274,2
2,0,0,0,0,2
5,29.1888618,38.65609,-1.9086498,62.8371124,3
2,0,0,0,0,0
2,0,0,0,0,1
5,21.5508041,49.03088,-56.5553,40.50589,0
1,20.6505833,-6.774161,-3.73299646,5.926191,2
4,39.184124,16.0633469,17.24226,65.01581,2
1,15.5413008,-45.0631332,173.167542,2.26510644,0
2,35.0753822,3.98035431,20.0832138,18.4066811,1
5,32.07604,26.9208317,21.34526,75.950264,1
1,37.7412567,-2.86036682,-2.620623,7.403035,2
5,21.73368,26.0632648,-16.051115,38.5234032,0
3,39.99488,13.6652689,-10.8414774,64.55726,3
3,43.73906,7.86057138,-14.4878387,43.8146477,2
2,0,0,0,0,0
2,0,0,0,0,2
5,38.0884628,24.7792,17.98077,95.75464,2
2,0,0,0,0,2
5,30.6739464,24.26155,29.9819927,3.677665,0
2,0,0,0,0,3
4,28.1431541,20.8579426,-7.128257,58.2395172,1
3,25.9972019,12.932477,15.9575014,35.1672935,1
4,39.9361839,21.5578518,-14.53837,93.02124,2
3,17.96321,9.739451,2.24208927,14.1813669,0
2,0,0,0,0,1
3,31.0075035,12.2052107,-14.2177467,49.75146,1
2,0,0,0,0,2
4,33.36638,21.2207317,7.849931,63.7240868,1
3,31.0525856,8.381209,26.8323746,34.61323,1
2,0,0,0,0,0
4,41.48989,22.5917969,18.9995613,106.434273,1
4,31.38566,22.06637,-8.496842,66.58075,1
5,35.3937874,36.45737,17.2518578,86.927,1
3,38.51691,12.9083672,3.33761287,66.75537,1
3,44.5468254,12.7711515,9.203527,91.2055359,3
2,0,0,0,0,0
1,33.753418,-1.91665721,6.244341,11.8527775,2
4,36.6484756,22.3676472,5.126989,83.79742,3
5,24.3030224,29.9986572,9.590126,46.1122169,0
5,33.2206841,27.2591648,-22.803421,64.9096756,1
5,34.0926666,30.83726,9.866355,83.12713,1
2,0,0,0,0,1
3,29.5984821,10.4871492,5.89655447,30.8107014,1
4,36.60887,15.3131142,3.2139852,57.8783455,3
5,34.41197,27.76755,-10.3137035,83.341156,2
4,29.020731,18.6125851,-6.40059,55.1163254,1
2,0,0,0,0,1
5,30.75916,39.54389,2.63502526,66.75292,1
2,0,0,0,0,0
4,26.66931,22.770237,9.400527,44.9063759,0
1,39.29001,-1.75272655,-9.759101,11.0020752,3
1,28.592041,-5.00213671,2.82123446,7.28455544,1
2,0,0,0,0,2
5,34.05661,29.5414524,18.99636,84.7268753,3
4,40.8275223,18.3662434,0.518247068,84.45552,1
2,0,0,0,0,2
3,33.6319733,12.9645576,1.01233327,52.28111,1
4,29.79000092,16.53000069,-4.309999943,50.77999878,1
5,37.5030746,29.295433,2.83175516,96.16841,1
2,0,0,0,0,1
2,45.1147423,0.2710059,10.6077471,16.3135624,3
4,36.86253,16.1987343,-32.1374969,50.0970535,2
5,32.54108,29.5581322,-14.7835569,72.77961,2
5,24.8367538,37.6668129,1.88104808,53.4974022,0
2,0,0,0,0,1
3,25.9181213,13.48915,-30.8655148,31.1675968,1
1,39.36842,-5.5622,3.92555618,5.444914,1
1,38.8540726,-0.9117187,-11.7659416,9.954478,3
5,24.3095818,33.6391525,-0.79247427,48.3187675,0
2,0,0,0,0,1
5,29.19116,30.7223644,-3.06751275,72.29501,1
3,33.8590965,11.691494,13.7812033,35.9286728,1
2,0,0,0,0,1
1,23.1184216,-5.853086,-26.46336,5.882735,1
5,24.2780228,25.6570873,16.9600945,46.3741722,0
2,0,0,0,0,1
5,35.1979866,42.2034645,-18.0175228,86.93828,1
1,41.8920174,-6.43885374,-38.903038,4.47380161,2
2,39.0161133,2.19029522,2.21629143,19.9747486,1
3,26.754488,10.2739153,29.41103,28.2208767,1
4,43.75269,20.2579384,19.2579346,108.359535,2
6,30.9486771,59.9312973,-20.06892,50.80886,2
2,0,0,0,0,1
3,45.1424026,6.84261274,32.9031219,44.6311226,2
2,0,0,0,0,1
2,0,0,0,0,3
2,0,0,0,0,3
2,39.095665,3.142228,8.38626,26.4849777,1
4,33.8611374,17.6423531,5.06153059,75.58507,2
3,36.64211,8.869705,4.68528032,47.4023247,2
5,35.88998,30.05999,-10.5062857,92.07415,2
2,0,0,0,0,1
5,26.46534,25.6609955,-21.4173889,50.96337,1
2,0,0,0,0,0
4,37.2714272,18.0494881,-0.7269515,85.95785,1
4,17.912426,20.10522,0.531687438,22.6237717,0
2,0,0,0,0,2
2,0,0,0,0,3
1,36.5517273,-6.238661,37.5571861,5.29995346,1
5,37.50643,24.8249569,-26.54756,74.9666061,3
2,0,0,0,0,1
2,0,0,0,0,0
2,0,0,0,0,3
2,0,0,0,0,2
2,0,0,0,0,1
5,43.5404968,36.43119,26.55228,112.650787,2
3,34.4457321,7.050013,1.03472126,35.7742653,0
2,0,0,0,0,2
2,0,0,0,0,2
4,32.2072678,17.4207859,-10.394824,55.6465225,1
2,0,0,0,0,1
3,29.97829,6.43479633,-14.9045334,27.57423,1
1,28.1630936,-7.208662,-2.123685,5.506978,3
4,33.6935844,20.7222385,11.5577116,71.13849,2
4,33.2602272,19.2627087,13.09474,71.2714157,0
5,32.35307,46.6124039,36.6806259,73.170105,1
3,31.707201,8.460167,-35.3625755,28.78952,1
4,37.27233,15.88022,-5.4989,69.18887,0
5,32.2590141,39.6697464,-13.9695053,74.87895,1
4,36.1024628,20.7221165,-12.3569088,80.2250443,2
1,40.76054,-0.439217776,-9.560657,12.3186026,2
2,0,0,0,0,1
4,38.29384,23.0711117,-31.1469231,90.93399,2
2,0,0,0,0,1
2,22.1925716,4.079645,-10.223877,11.3703566,0
2,41.578846,4.326475,12.181778,28.264082,1
2,0,0,0,0,0
1,39.69005,-3.66965413,28.1672173,9.974919,2
5,29.18409,30.0303364,-6.797251,66.35078,1
3,35.9165039,10.7986841,1.07217157,45.9980736,3
3,32.7856026,10.36877,2.030301,36.10498,0
3,40.21803,7.823533,3.70221567,47.4866676,1
3,40.8559723,13.4378338,2.908329,67.95392,1
1,40.3965378,-4.77978468,1.92083633,7.38507652,2
2,0,0,0,0,3
2,0,0,0,0,2
2,0,0,0,0,2
3,35.069458,7.801842,-15.8252163,38.5126534,1
2,0,0,0,0,1
1,33.82238,-4.94197941,19.76986,6.52275324,0
2,0,0,0,0,0
2,17.1463871,3.86085582,-19.8636169,7.31210661,0
6,17.3514118,76.20173,156.178558,6.228694,1
1,16.9714413,-25.7406235,-17.5353432,1.29641175,3
5,34.11512,27.5381088,-6.23314476,83.6116943,1
4,28.3563061,22.1517639,2.04256916,56.6451454,1
3,46.1575737,12.3989229,3.082211,90.371315,2
5,30.843317,31.0874672,-9.84219551,70.1161957,1
1,37.77992,-8.516937,6.100474,4.7860055,1
3,35.46474,9.31860352,7.87404871,35.048893,1
1,31.85627,-13.3041744,-20.52705,3.55208945,1
4,37.6471634,15.9913568,3.859371,75.1047058,1
2,0,0,0,0,0
2,0,0,0,0,1
5,21.6548882,24.7801552,1.35448134,29.3346882,0
5,38.14814,42.3559723,14.294795,94.20725,1
2,0,0,0,0,1
2,0,0,0,0,0
1,37.66977,-4.297802,2.73910522,4.8131814,2
3,34.5675926,12.6381931,6.541732,36.94003,0
3,30.06999969,11.85999966,-14.14999962,28.30999947,0
2,0,0,0,0,2
4,38.78482,17.4238,11.3091917,92.8148651,1
2,0,0,0,0,2
1,16.1754532,-27.4115372,4.08907557,0.811105132,2
1,30.3237362,-1.2323041,33.8455925,9.632278,1
5,28.0555267,26.5039482,24.5303974,57.40212,0
3,37.9793167,13.6554089,10.263814,62.762825,0
2,0,0,0,0,2
2,0,0,0,0,1
6,21.8349419,53.20195,-59.94729,38.90456,0
5,42.0706367,28.6117439,6.02875137,114.316414,2
4,22.1263542,23.25184,-14.6101027,34.43459,0
5,34.4799919,24.7429714,-6.16147757,75.831604,2
2,0,0,0,0,2
3,40.6961327,9.847672,9.752205,47.299984,2
2,0,0,0,0,1
4,29.0935669,23.65828,-7.74375343,42.9656029,1
2,0,0,0,0,0
3,38.7999077,6.366379,7.51929235,34.6141,0
1,35.85713,-1.0870868,-4.4346323,10.328661,0
4,25.9876652,16.9038715,-4.431738,41.05511,0
4,25.2918549,16.9184437,1.22642338,39.2755356,2
1,42.62914,-3.03843641,-0.950033963,10.0930281,3
2,40.6899757,5.85809,2.86754155,38.0583344,2
3,35.97663,6.460128,7.50548553,33.45563,1
5,34.9551849,34.9365273,-11.1534319,82.88175,3
5,22.2694263,29.3142223,-1.29557,40.0112572,1
1,16.32999992,-3.789999962,-3,5.889999866,2
2,0,0,0,0,3
1,31.5750866,-9.056686,-2.51806879,4.103577,1
2,0,0,0,0,3
1,33.030365,-8.492524,-31.9785137,5.03844166,1
4,34.1272278,16.8957825,-2.201442,67.36079,1
4,34.7563171,19.8753948,-0.0762169,70.41503,1
2,0,0,0,0,1
2,0,0,0,0,3
3,35.2355537,7.13271046,-14.1070948,26.185791,1
4,39.229908,23.33467,7.71468353,106.802513,1
1,19.065237,-7.36926842,33.70227,2.59842849,0
5,29.0579586,27.698864,-19.2969723,54.0052757,1
3,39.21384,8.294241,28.5041142,31.57607,3
3,38.6293869,13.9790964,11.24332,52.30643,1
4,41.1313248,22.3840218,7.172164,102.956741,1
2,0,0,0,0,2
3,38.87224,14.8770027,-2.31836867,73.32524,1
2,39.1829224,1.31761265,-2.776724,21.18914,2
3,37.0778732,6.45398951,27.676054,30.5609035,3
3,43.89621,7.613031,-17.01475,36.86522,3
2,0,0,0,0,1
5,24.5080528,38.84316,-14.47384,52.86225,0
5,44.8665047,30.1756344,-18.45657,124.19146,1
1,26.1644764,-26.594965,-38.90989,1.86427259,1
1,17.0071888,-13.0997782,15.0996017,2.82188249,0
2,0,0,0,0,0
3,30.98681,9.983612,7.25889063,44.67872,1
4,35.52101,20.1329212,13.1292925,82.5042648,1
2,19.7309856,0.2536405,-5.40869951,7.740668,0
3,36.1325073,10.810463,37.53275,40.22281,1
3,38.15201,10.1901236,20.5598545,51.5767174,1
5,42.2499275,26.2648869,7.54051638,97.76752,2
2,29.23278,5.62469053,6.606355,18.6605263,1
4,38.02308,17.4297447,3.27665854,71.18986,2
2,0,0,0,0,0
2,0,0,0,0,2
4,37.4995537,17.0661926,10.2395468,86.14799,2
5,30.5414371,30.2006245,21.2345943,73.29263,2
5,35.2546158,42.0195541,3.413365,83.48524,1
2,0,0,0,0,1
3,41.26973,11.8704262,11.0052748,57.412735,3
1,15.6365528,-11.7944832,-7.09020567,3.625764,2
2,0,0,0,0,1
4,35.6753235,22.857336,-6.570398,85.97785,1
1,26.7049274,-0.883871257,16.3409,8.024466,0
2,0,0,0,0,0
5,35.1117668,32.8893127,-17.7826424,90.84516,3
2,0,0,0,0,2
5,34.8102722,29.72382,-25.90741,84.7474442,1
5,29.036377,24.6156731,-62.7527542,52.0325432,2
1,33.7289162,-9.515965,-6.563937,5.061894,3
3,33.8036957,7.866285,15.1705322,30.4962349,0
3,29.93973,9.219404,7.051375,26.8066216,0
4,27.9651814,20.1473141,22.4331,46.0685,1
4,35.24546,19.395237,-16.8060856,71.37454,1
4,29.8897476,19.2688351,-3.09092736,55.74396,1
5,28.433342,40.2610779,-56.3662071,65.37178,1
5,31.26394,27.4172935,42.5094681,73.8752747,0
4,42.7507439,16.5305748,-33.3004837,91.51107,2
5,36.1402931,24.9304161,2.5680902,71.92751,2
2,0,0,0,0,2
3,34.5825958,11.5157013,-17.13522,36.80163,1
3,33.7757874,11.3441162,-14.6432714,41.90501,1
2,28.4254532,5.906899,3.39935946,24.2813644,0
5,25.7174721,30.11036,13.9111557,47.10497,0
4,26.4729137,23.9228477,-18.8900738,51.6603279,2
2,0,0,0,0,1
2,0,0,0,0,1
2,0,0,0,0,3
1,37.3447876,-2.78229213,-5.823828,10.5835934,0
2,0,0,0,0,0
2,0,0,0,0,2
3,28.6997814,9.110119,10.065897,32.124836,2
5,33.0106659,32.6181755,-15.402297,74.19272,1
2,0,0,0,0,2
2,0,0,0,0,0
3,36.2458649,11.9469128,18.7894154,53.33111,2
2,0,0,0,0,3
3,38.83345,12.4778652,-20.236227,75.0323257,1
3,38.57785,9.205441,8.684877,38.14979,2
2,0,0,0,0,1
1,40.5371628,-1.96581388,19.9080181,6.025445,1
2,0,0,0,0,0
5,44.1105347,25.6486073,-10.1162472,120.8154,3
4,32.77000046,17.39999962,-18.65999985,53.24000168,1
4,18.6935349,15.8489723,46.9262428,20.83033,0
1,26.9449368,-13.8151541,-19.2133713,3.13709044,0
3,23.2538414,11.1343393,3.64564848,24.3737583,0
1,33.0659256,-16.0825768,-5.375376,3.415844,1
2,0,0,0,0,0
4,37.65448,21.0421677,1.27845037,82.7529755,1
2,20.993063,2.04189014,-0.6512926,10.8097858,0
4,37.2164459,23.9053917,-12.6069651,78.102356,0
2,0,0,0,0,1
3,36.3858032,9.898673,-5.12588549,47.76786,1
5,36.6759758,37.97676,-5.33940029,93.17284,3
2,0,0,0,0,2
5,25.5395126,41.6053238,-8.448421,52.79686,0
2,0,0,0,0,2
3,27.3630829,10.2893648,21.7119713,30.9579182,1
5,37.594696,30.28172,-23.2606,95.99548,3
2,0,0,0,0,1
3,36.2193756,9.098108,9.852439,40.6259727,1
2,0,0,0,0,3
5,40.5948219,36.9246864,8.708301,107.814537,2
1,33.7915878,-20.4768028,35.62503,1.05033755,1
3,32.5459061,8.300728,1.52926779,26.3519974,1
2,40.5857925,2.25862026,7.326005,19.8849754,3
2,0,0,0,0,0
5,25.22684,25.3196545,4.71453333,50.8216438,0
2,0,0,0,0,2
2,36.9329033,0.347673178,-3.587502,11.5132971,2
3,37.9220734,12.7495308,-10.6179905,70.47332,1
4,40.0432053,18.05102,-14.2724743,94.99724,0
5,31.9356289,29.1623631,31.0910835,80.28595,3
2,0,0,0,0,1
5,39.4459267,27.7827644,-14.8678312,98.84902,2
4,33.5751,15.6148958,-13.4772587,59.2530746,1
4,34.6897049,20.15503,0.800853431,76.60148,1
2,0,0,0,0,0
5,27.1088543,32.72758,-7.01916075,53.96341,0
2,0,0,0,0,0
2,0,0,0,0,2
2,0,0,0,0,0
2,0,0,0,0,2
3,36.18774,7.295254,22.110733,25.6996784,0
4,33.3153229,23.0932922,0.9924976,76.4009247,1
1,23.2556667,-12.68821,-0.347644359,4.166929,1
3,38.830246,13.4480219,3.07305336,54.29401,3
2,37.3020134,0.590951145,13.66132,14.5233231,2
5,35.6346,27.7161827,14.1970434,88.19187,2
3,24.6226864,6.758143,17.8704967,19.844223,0
1,24.02999,-26.0537453,20.2879772,1.42258692,0
2,0,0,0,0,1
2,0,0,0,0,2
2,0,0,0,0,1
4,43.8797264,19.9453716,6.24207258,94.227356,2
2,31.13498,5.51550961,6.21080351,24.0388718,1
5,37.8863869,30.2930183,1.28267884,93.52041,2
2,0,0,0,0,0
3,43.836216,14.2932777,1.18755352,99.71082,3
2,34.8424568,3.88406181,-21.31255,23.5027485,1
1,23.2973175,-29.6485062,15.6853361,0.9149238,0
2,0,0,0,0,1
1,23.2934723,-6.160127,6.797527,4.22683239,0
4,42.5327,19.9114113,-10.0721645,104.927223,2
5,36.6123428,26.1048641,-0.762886643,88.21953,2
3,39.54000092,6.75,1.24000001,36.72000122,1
3,38.6997948,12.4944048,6.509803,50.6710129,1
2,0,0,0,0,2
4,23.041111,19.4273777,-16.8615513,36.7943954,0
2,0,0,0,0,0
2,37.55612,5.16215563,24.1288548,26.8663,1
3,25.7953224,8.51421452,-0.1973566,21.0188732,1
4,41.920475,20.1469879,11.1484051,104.670265,1
5,26.7163658,38.4575157,-3.03550959,57.1481323,1
4,31.3063488,20.5924587,18.0489464,51.600338,2
5,30.1904221,27.8969231,-2.1255827,60.59946,0
2,0,0,0,0,2
5,32.1089554,37.9790154,-14.6365709,78.32834,1
4,31.13876,21.7257614,2.02816415,62.8717651,1
2,0,0,0,0,2
2,0,0,0,0,0
5,29.7105961,30.3046761,-7.682067,67.49108,2
2,0,0,0,0,2
2,0,0,0,0,2
5,29.3291111,27.5850716,-23.7484169,66.956955,1
4,38.7643967,23.89678,3.186453,98.71614,1
2,0,0,0,0,2
4,28.8994522,21.3911381,42.933548,45.4212036,1
4,31.8429852,19.0617752,-5.199912,65.82424,2
2,0,0,0,0,3
5,21.80999947,40.40000153,12.11999989,41.13000107,0
5,37.2171173,34.3669357,-20.0729427,91.39644,1
5,29.68306,26.05464,-11.2771978,64.52533,1
2,0,0,0,0,2
5,40.81571,28.50888,-7.363993,99.3570557,3
4,19.9522324,22.2700176,-21.4533024,28.359087,0
5,37.86589,30.2841187,-2.05947375,84.08493,2
4,34.4523048,21.65979,-40.6256447,67.5435257,2
2,0,0,0,0,2
5,37.42597,45.94097,7.499187,85.62571,1
2,0,0,0,0,3
2,0,0,0,0,1
3,38.626564,13.2024565,-4.16654062,65.4251251,1
5,38.5484161,39.2244873,18.9522533,96.99554,1
1,15.678874,-29.6872635,0.6613352,1.38000214,0
4,38.8689156,22.6071854,-13.3051529,87.60195,2
4,38.6184769,18.0408325,-9.181683,87.7517548,2
3,27.6843319,8.11961,13.9235506,21.4007511,0
5,36.07836,27.3888588,-6.230099,90.02783,2
2,0,0,0,0,1
5,29.84205,29.1672058,1.91863394,63.6766968,2
3,44.1344681,12.1423616,16.484911,78.3456,3
3,23.7558117,10.5287523,36.7501945,19.79378,0
3,33.1108,10.9982758,-25.80111,39.1992264,0
5,38.3622322,47.306427,-12.9919872,95.20001,2
2,0,0,0,0,1
4,37.679493,20.31381,3.12493348,82.15811,1
2,40.97174,0.087399274,26.53289,16.2588749,2
5,31.93497,33.13462,-18.1258774,78.2329559,1
3,43.12884,12.53921,-17.4951515,84.8519745,3
3,38.1601334,8.802346,-18.746,38.1761475,1
5,35.218502,33.5430832,-0.8509559,90.2281952,1
2,0,0,0,0,0
4,40.0948448,17.7311382,9.471812,99.29995,2
3,37.03228,12.0504074,12.8958015,65.47396,1
3,35.1354332,8.622916,16.5264626,31.1281147,1
3,26.8569584,13.5222139,25.4158859,35.6477661,0
2,32.0538025,5.54029131,-44.8162651,32.67612,1
5,29.0020218,33.27538,4.220845,66.51288,1
5,24.6187115,30.683466,10.06077,47.24622,0
4,36.0923576,17.3141251,-23.1166115,64.99042,3
2,0,0,0,0,1
5,28.48999977,31.30999947,0.02,62.34999847,0
2,0,0,0,0,3
4,37.09402,16.90335,-4.16250753,66.07811,1
2,0,0,0,0,2
5,32.13013,33.92441,7.808891,78.20167,2
4,39.05044,15.1537981,30.7646828,73.2446442,2
2,0,0,0,0,2
4,32.3129349,20.9793,18.498909,69.1870041,0
2,0,0,0,0,1
4,41.8201637,17.6126442,12.4046373,86.87736,1
1,38.13475,-9.91244,27.3665123,3.740925,2
4,42.4224777,20.0602684,-1.60079288,97.2577,3
5,35.1529045,34.6208458,4.203205,88.33218,1
5,35.6785851,27.0614929,15.4249268,75.54593,1
1,30.923769,-4.075264,17.7137566,5.96237659,1
2,0,0,0,0,2
4,37.7839355,22.188488,24.1024532,73.75667,1
2,0,0,0,0,0
4,21.5704613,23.6625481,-11.6626635,34.7503548,3
5,38.81538,26.4961529,-8.249585,95.24643,2
4,33.8577232,23.1951122,-7.64958858,77.03141,1
3,26.6710186,9.051911,21.7197475,29.5117531,2
4,36.8013153,16.4406528,0.5918391,77.00427,1
5,32.2029076,26.43844,-22.4995556,72.4099,1
2,0,0,0,0,1
3,25.6962986,11.2186422,0.310209185,26.0462,0
2,0,0,0,0,1
4,46.60728,15.8871012,26.9561863,114.092636,2
4,25.69064,20.3869629,10.37181,41.618618,0
2,26.1217365,3.15398264,11.2121944,13.3398418,0
3,33.1171722,14.3008842,31.1642933,46.51583,1
5,35.9031525,37.41347,13.9551983,88.05816,0
3,28.1172123,6.15600252,19.6596012,24.079668,1
2,0,0,0,0,3
2,0,0,0,0,1
2,0,0,0,0,0
2,0,0,0,0,1
4,31.6850357,18.4433384,-2.17126346,54.1275024,1
5,30.8537521,39.0888176,-13.81064,70.08113,2
2,40.45412,0.98419416,11.3623495,18.459734,1
6,30.8256454,50.96369,0.664175749,61.197773,2
1,23.1982327,-1.1164068,3.93780541,7.441356,3
3,39.9185028,10.6139946,-0.243518516,54.3660355,1
2,0,0,0,0,1
1,28.1169128,-6.446969,17.5784531,4.424965,1
3,29.4553356,10.1769152,6.38407946,28.11818,0
2,0,0,0,0,1
3,21.42989,13.9748745,4.926093,22.2338886,0
5,18.953146,40.7735023,22.21587,33.42284,0
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
3,38.1930847,9.944445,37.0609322,31.424675,2
2,0,0,0,0,2
1,29.33596,-1.486788,-4.715928,7.69661331,0
2,0,0,0,0,1
5,47.53521,32.119133,23.3616676,128.17424,3
2,20.5151348,3.720847,-37.3972359,9.470463,0
3,22.2682667,12.6198587,-5.54907465,23.699482,0
1,28.9317627,-6.05551672,43.08007,5.13504553,1
2,33.4612045,4.236252,-13.6135349,18.7234688,1
3,40.8713875,7.14983845,18.6162682,41.3713226,1
1,39.26614,-7.90443563,10.0079031,5.204207,3
1,18.94682,-15.79574,-12.1635189,1.44774556,1
4,36.33235,23.2956753,-14.281229,87.58996,1
2,0,0,0,0,2
2,39.8292,4.113042,-5.02984047,26.8788929,1
5,35.2344475,38.315052,0.543899,85.17865,3
2,0,0,0,0,3
1,32.01503,-10.0912552,-19.6316338,4.867759,1
3,38.4725533,8.137399,-1.61418045,40.1723557,0
3,40.6203,8.678628,0.3445525,46.60463,2
5,33.20395,43.92396,-38.7034073,78.6938,1
2,25.3092,2.35815763,11.2324371,12.7933693,0
2,0,0,0,0,3
2,0,0,0,0,1
2,0,0,0,0,0
3,40.711647,11.5762911,5.27660465,56.67228,3
2,34.584,0.5252254,-4.73789,15.1660366,1
1,29.3268719,-17.6317921,-17.21365,1.83012283,1
5,30.1752968,30.2613735,4.45625257,72.37404,1
6,17.621788,74.05367,10.31791,12.8538589,0
2,17.71058,1.64292419,-20.1788273,6.115775,0
2,0,0,0,0,2
2,0,0,0,0,0
4,46.5657463,21.877882,20.6950645,103.702896,3
2,0,0,0,0,1
2,0,0,0,0,1
3,39.5368423,12.1776781,18.1534939,70.21176,1
4,20.903801,17.0124474,-23.8817329,27.0103836,0
2,0,0,0,0,2
2,0,0,0,0,1
2,0,0,0,0,1
5,34.418293,37.6060181,12.3198729,83.83131,0
3,43.43252,11.5823994,4.818672,70.44906,3
4,23.6612415,22.8316822,12.4481087,39.87153,0
2,0,0,0,0,1
3,47.73641,11.5068569,8.487364,109.91143,2
2,0,0,0,0,0
1,17.76000023,-24.25,-1.529999971,1.49000001,0
5,44.7076836,44.1854935,-1.30220354,113.12735,2
2,0,0,0,0,2
3,36.3932838,10.1535759,-2.32353473,43.5241966,2
2,0,0,0,0,0
2,0,0,0,0,0
